"Date","Value"
"01/06/1992",297.68
"01/07/1992",298.77
"01/08/1992",299.66
"01/09/1992",300.62
"01/10/1992",301.83
"01/13/1992",303.06
"01/14/1992",305.74
"01/15/1992",306.63
"01/16/1992",306.85
"01/17/1992",307.38
"01/20/1992",307.39
"01/21/1992",307.87
"01/22/1992",307.95
"01/23/1992",308.53
"01/24/1992",309.05
"01/27/1992",311.61
"01/28/1992",311.84
"01/29/1992",312.42
"01/30/1992",312.73
"01/31/1992",313.24
"02/03/1992",314.18
"02/07/1992",314.72
"02/10/1992",315.56
"02/11/1992",316.43
"02/12/1992",316.44
"02/13/1992",317.04
"02/14/1992",319.68
"02/17/1992",319.77
"02/18/1992",337.11
"02/19/1992",342.41
"02/20/1992",347.99
"02/21/1992",359.59
"02/24/1992",360.5
"02/25/1992",360.37
"02/26/1992",360.1
"02/27/1992",362.45
"02/28/1992",364.66
"03/02/1992",365.39
"03/03/1992",367
"03/04/1992",368.32
"03/05/1992",369.76
"03/06/1992",371.76
"03/09/1992",373.53
"03/10/1992",375.23
"03/11/1992",376.14
"03/12/1992",376.92
"03/13/1992",376.38
"03/16/1992",377.05
"03/17/1992",377.49
"03/18/1992",377.66
"03/19/1992",377.31
"03/20/1992",377.99
"03/23/1992",378.89
"03/24/1992",378.69
"03/25/1992",378.12
"03/26/1992",379.13
"03/27/1992",380.77
"03/30/1992",381.44
"03/31/1992",381.24
"04/01/1992",381.01
"04/02/1992",381.12
"04/03/1992",381.33
"04/06/1992",381.47
"04/07/1992",381.93
"04/08/1992",382.43
"04/09/1992",381.65
"04/10/1992",382.03
"04/13/1992",391.11
"04/14/1992",400.61
"04/15/1992",406.72
"04/16/1992",410.55
"04/17/1992",414.42
"04/20/1992",413.85
"04/21/1992",410.06
"04/22/1992",399.88
"04/23/1992",407.25
"04/24/1992",414.4
"04/27/1992",424.58
"04/28/1992",436.09
"04/29/1992",444.16
"04/30/1992",445.38
"05/04/1992",453.62
"05/05/1992",449.21
"05/06/1992",449.96
"05/07/1992",454.65
"05/08/1992",468.11
"05/11/1992",491.5
"05/12/1992",506.53
"05/13/1992",514.04
"05/14/1992",523.36
"05/15/1992",544.35
"05/18/1992",571.82
"05/19/1992",598.11
"05/20/1992",616.99
"05/21/1992",1266.49
"05/22/1992",1339.99
"05/25/1992",1421.57
"05/26/1992",1301.35
"05/27/1992",1193.17
"05/28/1992",1160.17
"05/29/1992",1234.71
"06/01/1992",1183.24
"06/02/1992",1141.02
"06/03/1992",1059.07
"06/04/1992",1104.46
"06/05/1992",1105.76
"06/08/1992",1093.46
"06/09/1992",1126.62
"06/10/1992",1187.02
"06/11/1992",1178.3
"06/12/1992",1171.71
"06/15/1992",1171.85
"06/16/1992",1166.7
"06/17/1992",1169.57
"06/18/1992",1168.43
"06/19/1992",1171.94
"06/22/1992",1169.9
"06/23/1992",1158.17
"06/24/1992",1151.06
"06/25/1992",1160.23
"06/26/1992",1164.67
"06/29/1992",1169.51
"06/30/1992",1191.19
"07/01/1992",1194.18
"07/02/1992",1187.48
"07/03/1992",1189.16
"07/06/1992",1201.01
"07/07/1992",1206.46
"07/08/1992",1185.5
"07/09/1992",1178.53
"07/10/1992",1188.62
"07/13/1992",1136.33
"07/14/1992",1114.05
"07/15/1992",1107.69
"07/16/1992",1124.64
"07/17/1992",1125.56
"07/20/1992",1098.82
"07/21/1992",1082.39
"07/22/1992",1035.66
"07/23/1992",1014.57
"07/24/1992",1142.02
"07/27/1992",1149.33
"07/28/1992",1105.95
"07/29/1992",1087.12
"07/30/1992",1057.4
"07/31/1992",1052.07
"08/03/1992",1031.55
"08/04/1992",1035.63
"08/05/1992",1012.55
"08/06/1992",1002.17
"08/07/1992",1005.23
"08/10/1992",964.09
"08/11/1992",863.41
"08/12/1992",781.21
"08/13/1992",850.94
"08/14/1992",858.38
"08/17/1992",939.46
"08/18/1992",933.44
"08/19/1992",939.51
"08/20/1992",932.32
"08/21/1992",916.25
"08/24/1992",884.1
"08/25/1992",849.57
"08/26/1992",877.25
"08/27/1992",863.77
"08/28/1992",848.2
"08/31/1992",823.27
"09/01/1992",824.96
"09/02/1992",787.67
"09/03/1992",764.11
"09/04/1992",753.58
"09/07/1992",702.83
"09/08/1992",640.12
"09/09/1992",635.74
"09/10/1992",692.78
"09/11/1992",776.29
"09/14/1992",734.98
"09/15/1992",738.16
"09/16/1992",769.04
"09/17/1992",761.72
"09/18/1992",754.4
"09/21/1992",733.44
"09/22/1992",722.7
"09/23/1992",712.37
"09/24/1992",730.57
"09/25/1992",729.79
"09/28/1992",724.7
"09/29/1992",710.63
"09/30/1992",702.32
"10/01/1992",702.32
"10/02/1992",702.32
"10/05/1992",679.62
"10/06/1992",674.24
"10/07/1992",665.26
"10/08/1992",643.69
"10/09/1992",660.29
"10/12/1992",690.57
"10/13/1992",673.99
"10/14/1992",663.75
"10/15/1992",663.53
"10/16/1992",664.75
"10/19/1992",632.4
"10/20/1992",616.29
"10/21/1992",585.7
"10/22/1992",539.8
"10/23/1992",559.73
"10/26/1992",506.94
"10/27/1992",450.28
"10/28/1992",463.21
"10/29/1992",484.25
"10/30/1992",507.25
"11/02/1992",477.61
"11/03/1992",479.81
"11/04/1992",469.9
"11/05/1992",462.63
"11/06/1992",457.05
"11/09/1992",428.61
"11/10/1992",400.53
"11/11/1992",410.16
"11/12/1992",415.79
"11/13/1992",414.09
"11/16/1992",399.32
"11/17/1992",393.52
"11/18/1992",407.61
"11/19/1992",398.95
"11/20/1992",401.44
"11/23/1992",410.39
"11/24/1992",440.04
"11/25/1992",571.63
"11/26/1992",562.01
"11/27/1992",637.67
"11/30/1992",724.6
"12/01/1992",716.74
"12/02/1992",722.2
"12/03/1992",808.2
"12/04/1992",807.02
"12/07/1992",793.25
"12/08/1992",753.94
"12/09/1992",676.45
"12/10/1992",625.23
"12/11/1992",722.28
"12/14/1992",705.07
"12/15/1992",682.24
"12/16/1992",685.82
"12/17/1992",707.82
"12/18/1992",698.13
"12/21/1992",731.68
"12/22/1992",725.78
"12/23/1992",732.05
"12/24/1992",758.59
"12/25/1992",764.28
"12/28/1992",757.31
"12/29/1992",768.91
"12/30/1992",767.52
"12/31/1992",780.39
"01/04/1993",814.04
"01/05/1993",858.72
"01/06/1993",847.44
"01/07/1993",868.97
"01/08/1993",889.47
"01/11/1993",977.42
"01/12/1993",987.26
"01/13/1993",1024.05
"01/14/1993",1086.43
"01/15/1993",1063.76
"01/18/1993",1055.32
"01/19/1993",991.83
"01/20/1993",1043.31
"01/21/1993",1074.26
"01/22/1993",1100.31
"01/25/1993",1100.31
"01/26/1993",1100.31
"01/27/1993",1162.44
"01/28/1993",1150.37
"01/29/1993",1198.48
"02/01/1993",1278.5
"02/02/1993",1310.58
"02/03/1993",1300.56
"02/04/1993",1371.58
"02/05/1993",1332.96
