"Date","Value"
"04/18/1950",93.4
"04/19/1950",93.23
"04/20/1950",92.83
"04/21/1950",92.56
"04/24/1950",92.59
"04/25/1950",95.14
"04/26/1950",96.96
"04/27/1950",96.67
"04/28/1950",99.31
"05/01/1950",103.78
"05/02/1950",103.01
"05/04/1950",102.49
"05/08/1950",100.26
"05/09/1950",98.72
"05/10/1950",99.03
"05/11/1950",98.55
"05/12/1950",97.23
"05/15/1950",96.05
"05/16/1950",95.16
"05/17/1950",96.1
"05/18/1950",96.02
"05/19/1950",97.72
"05/22/1950",96.87
"05/23/1950",95.78
"05/24/1950",95.58
"05/25/1950",94.87
"05/26/1950",94.21
"05/29/1950",93.61
"05/30/1950",93.97
"05/31/1950",94.22
"06/01/1950",94.22
"06/02/1950",93.94
"06/05/1950",94.68
"06/06/1950",94.12
"06/07/1950",93.39
"06/08/1950",92.74
"06/09/1950",92.28
"06/12/1950",91.47
"06/13/1950",90.22
"06/14/1950",89.08
"06/15/1950",89.22
"06/16/1950",89.86
"06/19/1950",88.9
"06/20/1950",88.9
"06/21/1950",89.89
"06/22/1950",90.03
"06/23/1950",90.59
"06/26/1950",92.75
"06/27/1950",90.84
"06/28/1950",90.16
"06/29/1950",88.95
"06/30/1950",86.17
"07/03/1950",85.65
"07/04/1950",85.84
"07/05/1950",85.41
"07/06/1950",85.25
"07/07/1950",85.6
"07/10/1950",86.04
"07/11/1950",89.26
"07/12/1950",93.54
"07/13/1950",94.8
"07/14/1950",98.4
"07/17/1950",109.34
"07/18/1950",104.86
"07/19/1950",103.21
"07/20/1950",103.14
"07/21/1950",101.58
"07/24/1950",103.16
"07/25/1950",103.07
"07/26/1950",102.23
"07/27/1950",100.88
"07/28/1950",100.24
"07/31/1950",97.59
"08/01/1950",99.51
"08/02/1950",99.11
"08/03/1950",99.1
"08/04/1950",100.52
"08/07/1950",103.16
"08/08/1950",103.49
"08/09/1950",103.04
"08/10/1950",103.78
"08/11/1950",105.26
"08/14/1950",105.33
"08/15/1950",106.24
"08/16/1950",108.02
"08/17/1950",110.15
"08/18/1950",112.58
"08/21/1950",114.99
"08/22/1950",114.82
"08/23/1950",114.36
"08/24/1950",112.44
"08/25/1950",111.39
"08/28/1950",112.06
"08/29/1950",113.24
"08/30/1950",114.59
"08/31/1950",114.55
"09/01/1950",113.46
"09/04/1950",111.25
"09/05/1950",111.48
"09/06/1950",112.06
"09/07/1950",110.82
"09/08/1950",108.39
"09/11/1950",108.26
"09/12/1950",108.23
"09/13/1950",108.52
"09/14/1950",109.48
"09/15/1950",110.35
"09/18/1950",109.28
"09/19/1950",108.46
"09/20/1950",107.24
"09/21/1950",108.22
"09/22/1950",107.22
"09/25/1950",104.95
"09/26/1950",105.52
"09/27/1950",105.41
"09/28/1950",103.81
"09/29/1950",103.58
"10/02/1950",103.52
"10/03/1950",103.65
"10/04/1950",105.44
"10/05/1950",107.28
"10/06/1950",106.54
"10/09/1950",105.95
"10/10/1950",106.21
"10/11/1950",106.78
"10/12/1950",105.99
"10/13/1950",106.5
"10/16/1950",107.23
"10/17/1950",106.72
"10/18/1950",107.25
"10/19/1950",107.44
"10/20/1950",106.78
"10/23/1950",106.35
"10/24/1950",105.97
"10/25/1950",106.15
"10/26/1950",106.33
"10/27/1950",105.88
"10/30/1950",105.39
"10/31/1950",106.16
"11/01/1950",108.55
"11/02/1950",111.02
"11/06/1950",111.21
"11/07/1950",110.55
"11/08/1950",109.49
"11/09/1950",109.49
"11/10/1950",110.14
"11/13/1950",110.5
"11/14/1950",111.26
"11/15/1950",110.64
"11/16/1950",111.08
"11/17/1950",111.42
"11/20/1950",110.31
"11/21/1950",109.96
"11/22/1950",109.91
"11/24/1950",109.97
"11/27/1950",112.93
"11/28/1950",112.23
"11/29/1950",111.75
"11/30/1950",109.75
"12/01/1950",110.05
"12/04/1950",107.03
"12/05/1950",106.43
"12/06/1950",106.58
"12/07/1950",105.94
"12/08/1950",103.62
"12/11/1950",103.78
"12/12/1950",102.55
"12/13/1950",101.04
"12/14/1950",101.15
"12/15/1950",101.58
"12/18/1950",101.42
"12/19/1950",100.76
"12/20/1950",100.84
"12/21/1950",99.49
"12/22/1950",98.27
"12/25/1950",100.42
"12/26/1950",101.03
"12/27/1950",101.21
"12/28/1950",101.91
"01/04/1951",102.1
"01/05/1951",102.81
"01/08/1951",104.9
"01/09/1951",106.36
"01/10/1951",105.79
"01/11/1951",106.54
"01/12/1951",108.76
"01/16/1951",109.29
"01/17/1951",108.8
"01/18/1951",109.23
"01/19/1951",108.86
"01/22/1951",108.22
"01/23/1951",110.13
"01/24/1951",110.47
"01/25/1951",111.08
"01/26/1951",110.36
"01/29/1951",110.56
"01/30/1951",112.59
"01/31/1951",115.43
"02/01/1951",115
"02/02/1951",117.01
"02/05/1951",119.43
"02/06/1951",119.24
"02/07/1951",120.47
"02/08/1951",120.1
"02/09/1951",118.23
"02/12/1951",119.1
"02/13/1951",119.49
"02/14/1951",118.31
"02/16/1951",118.24
"02/19/1951",119.8
"02/20/1951",119.56
"02/21/1951",119.15
"02/22/1951",119.86
"02/23/1951",121.88
"02/26/1951",120.75
"02/27/1951",120.9
"02/28/1951",121.84
"03/01/1951",122.71
"03/02/1951",123.93
"03/05/1951",127.89
"03/06/1951",126.89
"03/07/1951",128.9
"03/08/1951",130.55
"03/09/1951",129.9
"03/12/1951",130.14
"03/13/1951",131.67
"03/14/1951",132.5
"03/15/1951",132.91
"03/16/1951",132.97
"03/19/1951",129.75
"03/20/1951",127.81
"03/22/1951",125.72
"03/23/1951",125.95
"03/26/1951",125.44
"03/27/1951",125.07
"03/28/1951",125.76
"03/29/1951",123.1
"03/30/1951",123.32
"04/02/1951",124.87
"04/03/1951",123.78
