Date,Value
10/01/2010,2655.66
11/01/2010,3054.02
12/01/2010,2823.45
01/03/2011,2808.08
02/01/2011,2798.96
03/01/2011,2918.92
04/01/2011,2967.41
05/03/2011,2932.19
06/01/2011,2743.57
07/01/2011,2759.36
08/01/2011,2703.78
09/01/2011,2556.04
10/10/2011,2344.79
11/01/2011,2470.02
12/01/2011,2386.86
01/04/2012,2169.39
02/01/2012,2268.08
03/01/2012,2426.11
04/05/2012,2302.24
05/02/2012,2438.44
06/01/2012,2373.44
07/02/2012,2226.11
08/01/2012,2123.36
09/03/2012,2059.15
10/08/2012,2074.42
11/01/2012,2104.43
12/03/2012,1959.77
01/04/2013,2276.99
02/01/2013,2419.02
03/01/2013,2359.51
04/01/2013,2234.4
05/02/2013,2174.12
06/03/2013,2299.25
07/01/2013,1995.24
08/01/2013,2029.07
09/02/2013,2098.45
10/08/2013,2198.2
11/01/2013,2149.56
12/02/2013,2207.37
01/02/2014,2109.39
02/07/2014,2044.5
03/03/2014,2075.24
04/01/2014,2047.46
05/05/2014,2027.35
06/03/2014,2038.31
07/01/2014,2050.38
08/01/2014,2185.3
09/01/2014,2235.51
10/08/2014,2382.79
11/03/2014,2430.03
12/01/2014,2680.16
01/05/2015,3350.52
02/02/2015,3128.3
03/02/2015,3336.28
04/01/2015,3810.29
05/04/2015,4480.46
06/01/2015,4828.74
07/01/2015,4053.7
08/03/2015,3622.91
09/01/2015,3166.62
10/12/2015,3287.66
11/02/2015,3325.08
12/01/2015,3456.31
01/04/2016,3296.26
02/01/2016,2688.85
03/01/2016,2733.17
04/01/2016,3009.53
05/03/2016,2992.64
06/01/2016,2913.51
07/01/2016,2932.48
08/01/2016,2953.39
09/01/2016,3063.31
10/10/2016,3048.14
11/01/2016,3122.44
12/01/2016,3273.31
01/03/2017,3135.921
02/03/2017,3140.17
03/01/2017,3246.933
04/05/2017,3270.305
05/02/2017,3143.712
06/01/2017,3102.623
07/03/2017,3195.912
08/01/2017,3292.638
09/01/2017,3367.119
10/09/2017,3374.378
11/01/2017,3395.913
12/01/2017,3317.617
01/02/2018,3348.326
02/01/2018,3446.98
03/01/2018,3273.755
04/02/2018,3163.179
05/02/2018,3081.177
06/01/2018,3075.137
07/02/2018,2775.5569
07/22/2019,2886.97
08/01/2019,2908.77
09/03/2019,2930.15
10/08/2019,2913.57
11/01/2019,2958.2
12/02/2019,2875.81
01/02/2020,3085.2
02/03/2020,2746.61
03/02/2020,2970.93
04/01/2020,2734.52
05/06/2020,2878.14
06/01/2020,2915.43
07/01/2020,3025.98
08/03/2020,3367.97
09/01/2020,3410.61
10/09/2020,3272.08
11/02/2020,3225.12
12/01/2020,3451.94
01/04/2021,3502.96
02/01/2021,3505.28
03/01/2021,3551.4
04/01/2021,3466.33
05/06/2021,3441.28
06/01/2021,3624.71
07/01/2021,3588.78
08/02/2021,3464.29
09/01/2021,3567.1
10/08/2021,3592.17
11/01/2021,3544.48
12/01/2021,3576.89
01/04/2022,3632.33
02/07/2022,3429.58
03/01/2022,3488.83
04/01/2022,3282.72
05/05/2022,3067.76
06/01/2022,3182.16
07/01/2022,3387.64
08/01/2022,3259.96
09/01/2022,3184.98
10/10/2022,2974.15
11/01/2022,2969.2
12/01/2022,3165.47
01/03/2023,3116.51
02/01/2023,3284.92
03/01/2023,3312.35
04/03/2023,3296.4
05/04/2023,3350.46
06/01/2023,3204.63
07/03/2023,3243.98
08/01/2023,3290.95
09/01/2023,3133.25
10/09/2023,3096.92
11/01/2023,3023.08
12/01/2023,3031.64
01/02/2024,2962.28
02/01/2024,2770.74
03/01/2024,3027.02
04/01/2024,3077.38
05/06/2024,3140.72
