Date,Value
12/01/2009,5776.61
01/04/2010,6048.3
02/01/2010,5654.48
03/01/2010,5713.51
04/01/2010,6235.56
05/03/2010,6166.92
06/01/2010,5981.27
07/01/2010,5857.43
08/02/2010,6292.13
09/01/2010,6083.9
10/01/2010,6211.34
11/01/2010,6604.86
12/01/2010,6866.63
01/03/2011,6989.74
02/01/2011,7184.27
03/01/2011,7205.16
04/01/2011,7179.81
05/02/2011,7527.64
06/01/2011,7217.43
07/01/2011,7419.44
08/01/2011,6953.98
09/01/2011,5730.63
10/03/2011,5376.7
11/01/2011,5834.51
12/01/2011,6035.88
01/02/2012,6075.52
02/01/2012,6616.64
03/01/2012,6941.77
04/02/2012,7056.65
05/02/2012,6710.77
06/01/2012,6050.29
07/02/2012,6496.08
08/01/2012,6754.46
09/03/2012,7014.83
10/01/2012,7326.73
11/01/2012,7335.67
12/03/2012,7435.21
01/02/2013,7778.78
02/01/2013,7833.39
03/01/2013,7708.16
04/01/2013,7795.3101
05/01/2013,7913.71
06/03/2013,8285.8
07/01/2013,7983.92
08/01/2013,8410.73
09/02/2013,8243.87
10/01/2013,8689.14
11/01/2013,9007.83
12/02/2013,9401.96
01/02/2014,9400.04
02/03/2014,9186.52
03/03/2014,9358.89
04/01/2014,9603.71
05/02/2014,9556.02
06/02/2014,9950.12
07/01/2014,9902.41
08/01/2014,9210.08
09/01/2014,9479.03
10/01/2014,9382.03
11/03/2014,9251.7
12/01/2014,9963.51
01/02/2015,9764.73
02/02/2015,10828.01
03/02/2015,11410.36
04/01/2015,12001.38
05/04/2015,11619.85
06/01/2015,11436.05
07/01/2015,11180.5
08/03/2015,11443.72
09/01/2015,10015.57
10/01/2015,9509.25
11/02/2015,10950.67
12/01/2015,11261.24
01/04/2016,10283.44
02/01/2016,9757.88
03/01/2016,9717.16
04/01/2016,9794.64
05/02/2016,10123.27
06/01/2016,10204.44
07/01/2016,9776.12
08/01/2016,10330.52
09/01/2016,10534.31
10/04/2016,10619.61
11/01/2016,10526.16
12/01/2016,10534.05
01/02/2017,11598.33
02/01/2017,11659.5
03/01/2017,12067.19
04/03/2017,12257.2
05/02/2017,12507.9
06/01/2017,12664.92
07/03/2017,12475.31
08/01/2017,12251.29
09/01/2017,12142.64
10/02/2017,12902.65
11/01/2017,13465.51
12/01/2017,12861.49
01/02/2018,12871.39
02/01/2018,13003.9
03/01/2018,12190.94
04/03/2018,12002.45
05/02/2018,12802.25
06/01/2018,12724.27
07/02/2018,12238.17
08/01/2018,12737.05
09/04/2018,12210.21
10/01/2018,12339.03
11/01/2018,11468.54
12/03/2018,11465.46
01/02/2019,10580.19
02/01/2019,11180.66
03/01/2019,11601.68
04/01/2019,11681.99
05/02/2019,12345.42
06/03/2019,11792.81
07/01/2019,12521.38
08/01/2019,12253.15
09/03/2019,11910.86
10/01/2019,12263.83
